"municipio","Votosenblanco","Votosnulos","PSOE","PP","Cs","ERC","VOX","JUNTS","PNV","PODEMOS_IU","EH_Bildu","BNG","CUP","atur","aturhomesmenors24","aturhomes25_44","aturhomesmes45","aturdonesmenors24","aturdones25_44","aturdonesmajors45","aturagricultura","aturindustria","aturconstruccio","aturserveis","americana","asiatica","europeossinespanyoles","totalpoblacion","españoles","totalunioneuropea","ambosexostotalamericana","totaloceaniayapatridas","totalhombres","totalextranjeros","totalafrica","totalasia","totalmujeres","mujeresespanyolas","hombresespanyoles","menores","edad20_29","edad30_39","edad40_49","edad50_59","edad60_69","edad70_79","mayores80"
49009,0,0,61,119,13,0,42,0,0,13,0,0,0,19,1,3,2,NA,4,9,1,1,NA,16,5,0,4,444,435,4,5,0,227,9,0,0,217,212,223,40,22,54,43,66,62,52,94
49010,8,4,110,52,19,0,44,0,0,14,0,0,0,23,0,8,3,0,4,8,0,4,1,17,0,0,2,420,417,2,0,0,214,3,1,0,206,206,211,63,35,57,85,69,45,21,35
49011,5,1,16,58,9,0,44,0,0,11,0,0,0,13,NA,NA,8,1,2,2,2,2,2,6,0,0,0,221,220,0,0,0,122,1,1,0,99,99,121,7,18,22,28,47,28,25,40
49012,0,0,12,10,2,0,9,0,0,1,0,0,0,3,NA,1,1,NA,NA,1,1,NA,NA,1,0,0,0,80,80,0,0,0,40,0,0,0,40,40,40,5,3,10,9,8,12,9,21
49013,0,1,61,50,8,0,37,0,0,2,0,0,0,6,NA,0,3,NA,1,2,1,NA,1,4,0,0,0,242,242,0,0,0,122,0,0,0,120,120,122,10,12,14,29,28,32,48,61
49014,1,0,26,36,3,0,12,0,0,4,0,0,0,6,1,NA,3,NA,1,1,NA,1,NA,4,0,0,1,117,116,1,0,0,59,1,0,0,58,58,58,4,5,11,16,20,17,22,20
49015,0,1,55,69,7,0,18,0,0,6,0,0,0,18,NA,1,7,1,3,6,0,NA,6,9,3,0,1,216,212,0,3,0,107,4,0,0,109,105,107,9,7,12,19,21,45,49,51
49016,0,0,55,53,10,0,28,0,0,9,0,0,0,12,NA,1,7,NA,1,3,1,NA,NA,11,0,0,7,247,240,7,0,0,115,7,0,0,132,127,113,13,18,22,36,39,36,37,40
49017,1,0,28,104,6,0,24,0,0,9,0,0,0,13,1,NA,7,NA,1,4,1,0,2,9,0,0,4,271,267,4,0,0,137,4,0,0,134,134,133,7,21,13,22,46,53,54,52
49018,2,7,83,70,8,0,21,0,0,2,0,0,0,7,NA,2,4,NA,1,0,NA,0,2,5,0,0,2,308,300,2,0,0,157,8,6,0,151,148,152,13,10,21,30,36,38,67,92
49019,2,10,54,61,15,0,13,0,0,5,0,0,0,13,1,2,1,NA,3,6,2,NA,NA,10,0,0,1,249,247,1,0,0,132,2,1,0,117,115,132,16,15,27,27,40,33,40,47
49020,0,2,68,69,10,0,26,0,0,12,0,0,0,15,1,2,6,NA,0,6,1,NA,0,13,0,0,1,275,274,1,0,0,151,1,0,0,124,123,151,12,24,24,29,45,43,51,44
49021,87,134,3154,2717,675,0,1723,0,0,808,0,0,0,1505,59,221,263,73,367,522,69,117,63,1074,216,44,561,17935,16959,547,216,0,8683,976,155,44,9252,8734,8225,2417,1862,2167,2856,2942,2079,1418,1259
49022,2,1,102,66,7,0,40,0,0,12,0,0,0,20,1,5,2,0,8,4,2,2,1,14,1,0,3,305,301,3,1,0,162,4,0,0,143,141,160,16,23,43,28,59,44,42,42
49023,3,7,163,242,36,0,137,0,0,25,0,0,0,29,2,3,8,2,5,9,0,0,1,26,7,3,20,1015,983,19,7,0,540,32,2,3,475,459,524,69,62,97,140,159,138,120,199
49024,3,6,130,167,22,0,77,0,0,26,0,0,0,24,1,3,7,0,1,12,4,1,2,17,5,0,10,709,693,10,5,0,357,16,1,0,352,342,351,52,55,60,105,112,82,114,112
49025,0,3,53,38,4,0,16,0,0,6,0,0,0,2,NA,NA,1,NA,1,NA,NA,NA,NA,2,0,0,6,166,160,6,0,0,97,6,0,0,69,66,94,2,5,11,17,21,24,45,38
49026,0,0,53,58,7,0,13,0,0,2,0,0,0,18,NA,5,4,1,5,3,2,1,2,13,0,0,5,213,208,4,0,0,115,5,0,0,98,96,112,4,16,24,19,25,44,41,35
49027,0,1,15,43,8,0,10,0,0,3,0,0,0,10,NA,2,1,NA,4,3,NA,NA,3,7,0,0,0,130,130,0,0,0,62,0,0,0,68,68,62,3,3,12,12,18,12,23,46
49028,1,1,19,53,0,0,13,0,0,1,0,0,0,6,NA,2,2,NA,NA,2,NA,NA,2,4,0,0,0,104,104,0,0,0,62,0,0,0,42,42,62,1,7,9,8,16,17,16,28
49029,6,16,75,193,27,0,96,0,0,16,0,0,0,43,3,5,12,0,5,18,7,5,1,30,2,0,5,663,656,5,2,0,348,7,0,0,315,308,348,34,74,62,84,116,91,94,90
49030,0,0,3,34,4,0,13,0,0,1,0,0,0,4,NA,1,NA,NA,NA,3,NA,1,NA,2,0,0,0,84,84,0,0,0,44,0,0,0,40,40,44,4,2,14,6,13,17,18,9
49031,2,2,22,53,6,0,14,0,0,4,0,0,0,9,NA,2,4,NA,NA,3,NA,0,1,8,0,0,1,151,150,1,0,0,80,1,0,0,71,71,79,3,13,8,21,20,23,26,32
49032,0,0,54,92,14,0,29,0,0,6,0,0,0,20,NA,2,8,1,2,7,1,NA,11,8,1,0,3,300,296,1,1,0,144,4,0,0,156,153,143,9,12,25,21,32,58,65,69
49033,4,6,128,187,30,0,64,0,0,16,0,0,0,53,3,5,20,1,8,16,0,6,4,38,2,0,34,776,724,34,2,0,386,52,16,0,390,363,361,51,72,67,98,121,102,94,143
49034,2,1,78,124,7,0,55,0,0,15,0,0,0,15,NA,1,7,NA,3,4,0,1,3,10,5,1,5,456,445,3,5,0,236,11,0,1,220,211,234,25,31,33,56,77,64,67,91
49035,4,0,63,49,14,0,42,0,0,8,0,0,0,2,NA,NA,0,NA,NA,2,NA,NA,0,2,0,0,4,233,229,4,0,0,129,4,0,0,104,102,127,7,12,31,31,26,52,41,30
49036,5,3,106,121,14,0,50,0,0,18,0,0,0,20,1,2,7,2,4,4,6,0,5,7,1,0,4,525,520,4,1,0,266,5,0,0,259,256,264,9,34,31,53,65,86,106,129
49037,1,3,32,61,11,0,18,0,0,8,0,0,0,10,1,2,2,1,1,3,1,NA,1,4,0,0,2,189,187,2,0,0,102,2,0,0,87,87,100,6,20,12,25,24,26,41,28
49038,1,5,21,15,7,0,9,0,0,4,0,0,0,5,1,NA,1,2,1,0,2,NA,NA,1,1,0,2,99,96,2,1,0,58,3,0,0,41,39,57,3,9,7,16,17,8,13,26
49039,3,10,71,60,21,0,64,0,0,19,0,0,0,14,1,3,4,NA,1,5,2,1,0,10,7,0,8,390,375,7,7,0,205,15,0,0,185,178,197,40,32,63,46,68,48,36,48
49040,2,2,42,27,2,0,7,0,0,6,0,0,0,5,NA,0,NA,NA,1,4,1,NA,NA,4,0,0,4,125,121,4,0,0,65,4,0,0,60,58,63,3,11,13,13,25,18,12,23
49041,1,5,129,73,23,0,43,0,0,12,0,0,0,24,NA,1,8,NA,4,11,3,4,2,13,1,0,10,471,460,9,1,0,257,11,0,0,214,211,249,35,31,55,58,87,67,48,74
49042,2,2,31,80,6,0,27,0,0,16,0,0,0,11,1,NA,3,0,3,4,1,NA,NA,8,1,0,0,228,227,0,1,0,112,1,0,0,116,115,112,4,17,17,25,37,24,50,50
49043,1,2,80,60,8,0,23,0,0,13,0,0,0,8,NA,NA,3,0,0,5,1,NA,NA,7,0,0,7,287,276,7,0,0,150,11,4,0,137,132,144,12,18,25,23,59,54,41,51
49044,0,3,22,20,2,0,8,0,0,1,0,0,0,1,NA,NA,1,NA,NA,0,NA,1,NA,0,1,0,0,79,78,0,1,0,42,1,0,0,37,37,41,1,3,1,13,11,13,17,20
49046,0,5,51,74,8,0,29,0,0,7,0,0,0,8,NA,0,4,NA,1,3,1,0,NA,7,0,0,2,259,251,2,0,0,143,8,6,0,116,112,139,4,30,21,28,44,55,26,38
49047,1,2,16,27,5,0,19,0,0,2,0,0,0,8,NA,1,NA,1,3,3,1,NA,NA,4,0,0,7,112,104,7,0,0,65,8,1,0,47,43,61,7,9,11,12,23,15,14,21
49048,0,0,18,45,5,0,14,0,0,4,0,0,0,8,0,0,3,0,4,1,NA,NA,NA,8,0,0,1,114,113,1,0,0,60,1,0,0,54,53,60,0,7,12,8,16,19,20,32
49050,2,0,66,110,36,0,59,0,0,28,0,0,0,39,1,6,15,NA,6,11,1,2,7,26,1,0,22,579,556,22,1,0,313,23,0,0,266,258,298,49,38,51,76,93,104,66,91
49052,2,3,34,40,5,0,31,0,0,3,0,0,0,16,NA,3,4,1,2,6,2,4,NA,9,0,0,0,187,187,0,0,0,102,0,0,0,85,85,102,7,17,13,25,24,21,28,43
49053,8,15,245,184,29,0,136,0,0,47,0,0,0,73,5,12,17,3,18,18,9,5,7,50,5,0,29,1047,1012,29,5,0,543,35,1,0,504,493,519,86,101,107,131,201,128,93,158
49054,8,7,189,189,39,0,112,0,0,26,0,0,0,62,4,10,12,3,14,19,2,5,7,45,0,3,13,961,944,13,0,0,474,17,1,3,487,479,465,80,58,111,120,155,116,115,164
49055,3,0,18,20,5,0,21,0,0,4,0,0,0,5,NA,NA,4,NA,NA,1,NA,NA,3,2,0,0,2,103,100,2,0,0,57,3,1,0,46,45,55,2,7,10,16,20,13,9,21
49056,3,1,82,55,11,0,34,0,0,3,0,0,0,21,1,4,8,NA,3,5,2,2,2,14,2,0,5,313,306,5,2,0,154,7,0,0,159,155,151,13,15,37,37,54,44,45,57
49057,0,3,23,35,1,0,11,0,0,1,0,0,0,6,NA,NA,5,NA,NA,1,1,0,2,3,1,0,5,114,108,5,1,0,63,6,0,0,51,46,62,7,5,9,10,18,14,24,25
49058,1,1,76,67,12,0,56,0,0,7,0,0,0,21,2,3,9,2,4,1,3,1,5,11,3,0,4,320,313,4,3,0,168,7,0,0,152,147,166,19,25,27,47,48,42,45,53
49059,0,3,14,16,4,0,23,0,0,0,0,0,0,9,NA,2,3,NA,1,3,1,NA,NA,8,0,0,0,85,85,0,0,0,53,0,0,0,32,32,53,0,5,8,10,14,23,13,11
49061,1,1,29,31,12,0,14,0,0,7,0,0,0,8,NA,0,4,NA,2,2,0,NA,1,7,0,0,5,156,151,5,0,0,85,5,0,0,71,69,82,5,16,12,20,32,31,20,17
49062,0,0,23,26,1,0,4,0,0,4,0,0,0,7,NA,NA,2,NA,2,3,NA,0,2,4,0,0,0,107,107,0,0,0,53,0,0,0,54,54,53,2,10,6,13,19,22,9,24
49063,3,1,72,85,11,0,35,0,0,19,0,0,0,16,NA,4,6,0,2,4,2,1,1,12,4,0,3,330,323,3,4,0,173,7,0,0,157,153,170,15,24,31,32,51,43,49,77
49064,6,1,80,111,19,0,66,0,0,10,0,0,0,13,NA,1,8,0,2,2,2,1,NA,10,0,0,6,506,500,6,0,0,264,6,0,0,242,238,262,14,19,47,47,64,80,85,139
49065,6,22,207,313,40,0,132,0,0,21,0,0,0,73,1,7,29,1,14,21,8,7,9,49,8,0,58,1206,1140,58,8,0,608,66,0,0,598,568,572,70,69,101,128,191,178,201,237
49066,2,4,64,118,8,0,60,0,0,14,0,0,0,30,1,2,13,0,5,9,7,5,3,15,0,0,5,499,491,4,0,0,252,8,3,0,247,243,248,34,26,37,58,68,73,78,111
49067,4,2,62,69,25,0,33,0,0,5,0,0,0,11,NA,1,3,1,2,4,NA,NA,NA,11,0,0,0,365,365,0,0,0,203,0,0,0,162,162,203,22,11,21,43,58,54,65,78
49068,4,2,68,134,11,0,37,0,0,6,0,0,0,23,2,2,13,0,3,3,1,NA,2,18,0,0,0,466,460,0,0,0,257,6,6,0,209,206,254,20,31,38,34,69,99,70,95
49069,0,9,56,110,14,0,16,0,0,4,0,0,0,12,0,1,6,NA,2,3,0,0,3,9,0,0,1,332,330,1,0,0,157,2,1,0,175,173,157,8,17,19,21,41,46,66,112
49071,6,3,101,193,33,0,77,0,0,14,0,0,0,35,2,1,12,0,6,14,2,1,5,25,6,0,19,756,727,19,6,0,397,29,4,0,359,343,384,19,75,48,74,144,114,123,149
49075,1,3,39,41,1,0,14,0,0,1,0,0,0,3,NA,1,NA,NA,1,1,NA,NA,NA,3,0,0,1,138,137,1,0,0,76,1,0,0,62,62,75,1,7,7,10,22,24,25,36
49076,9,4,64,64,22,0,51,0,0,8,0,0,0,17,1,2,3,1,4,6,1,2,NA,14,4,0,23,377,349,23,4,0,195,28,1,0,182,168,181,22,54,43,43,75,49,32,41
49077,0,0,18,44,4,0,14,0,0,0,0,0,0,4,NA,0,2,NA,1,1,NA,NA,1,2,0,0,0,167,167,0,0,0,86,0,0,0,81,81,86,9,13,15,31,22,11,16,45
49078,4,4,43,43,3,0,11,0,0,5,0,0,0,8,NA,3,3,NA,NA,2,1,NA,3,3,0,0,5,152,147,5,0,0,83,5,0,0,69,66,81,6,8,16,12,25,29,15,37
49079,0,3,21,30,1,0,22,0,0,2,0,0,0,2,NA,NA,1,NA,NA,1,NA,NA,NA,2,0,0,0,106,106,0,0,0,59,0,0,0,47,47,59,3,5,10,9,19,14,21,24
49080,4,3,180,147,24,0,70,0,0,8,0,0,0,36,0,3,12,NA,5,16,5,2,11,18,1,0,19,684,664,18,1,0,359,20,0,0,325,313,351,32,47,78,59,118,125,102,108
49081,6,19,395,256,65,0,174,0,0,52,0,0,0,99,11,8,29,2,19,30,14,11,12,52,10,0,9,1475,1393,9,10,0,733,82,63,0,742,697,696,143,109,137,220,262,197,173,190
49082,12,3,102,89,12,0,40,0,0,12,0,0,0,16,2,2,6,1,2,3,1,1,2,9,2,0,1,374,370,1,2,0,192,4,1,0,182,179,191,23,23,28,48,63,40,72,69
49083,1,0,4,26,1,0,4,0,0,0,0,0,0,1,NA,NA,0,NA,NA,1,NA,NA,0,1,0,0,2,50,48,2,0,0,25,2,0,0,25,24,24,0,0,5,4,9,6,10,16
49084,11,2,44,58,10,0,45,0,0,23,0,0,0,12,NA,1,2,1,4,4,1,0,1,8,0,0,3,286,283,3,0,0,153,3,0,0,133,132,151,15,17,36,46,29,51,42,41
49085,5,4,208,209,32,0,84,0,0,31,0,0,0,83,6,8,27,2,13,27,8,4,11,58,6,2,22,1004,967,22,6,0,507,37,7,2,497,473,494,57,83,85,132,195,160,113,152
49086,1,0,29,33,3,0,13,0,0,6,0,0,0,4,NA,0,3,NA,NA,1,NA,NA,2,2,0,0,0,113,113,0,0,0,66,0,0,0,47,47,66,1,13,5,16,22,20,12,20
49087,0,2,56,137,10,0,36,0,0,2,0,0,0,23,NA,1,15,NA,3,4,1,2,6,12,3,0,0,490,487,0,3,0,272,3,0,0,218,217,270,6,23,45,48,58,85,115,105
49088,0,0,12,27,4,0,5,0,0,2,0,0,0,4,NA,NA,2,NA,1,1,NA,NA,NA,4,0,0,1,93,92,1,0,0,55,1,0,0,38,38,54,9,7,8,10,13,10,10,26
49090,3,1,40,47,10,0,28,0,0,5,0,0,0,8,NA,2,3,NA,1,2,3,NA,NA,4,1,0,6,217,210,6,1,0,107,7,0,0,110,105,105,17,20,19,15,31,33,35,41
49091,1,1,71,61,6,0,20,0,0,5,0,0,0,23,0,6,7,1,3,6,NA,NA,3,17,0,2,17,277,258,17,0,0,142,19,0,2,135,126,132,8,34,23,26,52,42,39,49
49092,0,0,33,34,1,0,4,0,0,0,0,0,0,6,NA,NA,3,NA,2,1,1,NA,NA,4,1,0,2,122,118,2,1,0,60,4,1,0,62,60,58,5,1,13,13,18,18,17,35
49093,5,3,93,76,12,0,32,0,0,4,0,0,0,5,NA,0,2,NA,0,3,1,1,0,2,1,0,6,327,314,6,1,0,168,13,6,0,159,154,160,33,21,26,45,64,42,34,49
49094,0,0,48,42,3,0,11,0,0,7,0,0,0,11,NA,1,8,NA,1,1,1,1,1,8,0,0,8,228,220,8,0,0,118,8,0,0,110,107,113,7,7,10,28,35,51,40,46
49095,6,1,62,59,21,0,39,0,0,10,0,0,0,24,0,2,12,1,5,4,2,1,3,17,1,0,8,316,307,8,1,0,166,9,0,0,150,146,161,26,28,35,44,60,46,32,37
49096,2,1,38,44,5,0,19,0,0,4,0,0,0,10,NA,2,3,NA,3,2,1,NA,3,5,2,0,0,159,157,0,2,0,84,2,0,0,75,74,83,3,7,19,16,19,20,34,36
49097,0,0,15,13,4,0,9,0,0,3,0,0,0,2,NA,1,NA,NA,NA,1,1,NA,NA,1,0,0,1,75,74,1,0,0,46,1,0,0,29,29,45,0,1,3,6,14,7,20,24
49098,3,1,39,72,5,0,12,0,0,6,0,0,0,5,NA,0,4,NA,1,0,NA,0,2,3,0,0,0,215,215,0,0,0,121,0,0,0,94,94,121,7,5,14,14,37,42,39,52
49099,0,0,30,20,1,0,15,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,101,101,0,0,0,56,0,0,0,45,45,56,3,6,14,5,14,19,21,19
49100,2,7,63,61,8,0,16,0,0,4,0,0,0,12,1,2,5,NA,1,3,3,NA,1,8,5,0,2,307,300,2,5,0,160,7,0,0,147,143,157,16,19,24,23,43,55,62,60
49101,1,6,17,41,5,0,17,0,0,1,0,0,0,7,NA,2,3,1,1,0,NA,NA,1,5,0,0,0,154,154,0,0,0,84,0,0,0,70,70,84,6,17,9,17,23,26,18,33
49102,2,0,52,55,6,0,12,0,0,3,0,0,0,4,NA,2,1,1,NA,0,NA,1,NA,2,0,0,4,187,183,4,0,0,100,4,0,0,87,84,99,6,13,14,20,38,23,25,46
49103,5,3,71,140,19,0,66,0,0,14,0,0,0,19,2,4,2,NA,6,5,1,2,1,13,1,0,7,458,447,7,1,0,241,11,3,0,217,212,235,49,40,41,67,67,63,56,59
49104,0,2,71,110,8,0,23,0,0,4,0,0,0,17,2,3,8,NA,NA,4,2,0,2,11,0,0,2,336,334,2,0,0,190,2,0,0,146,145,189,10,8,21,30,37,63,69,91
49105,2,0,24,46,7,0,14,0,0,1,0,0,0,2,NA,NA,1,NA,0,1,1,NA,NA,1,0,0,0,146,146,0,0,0,75,0,0,0,71,71,75,10,6,8,26,22,22,25,26
49107,0,0,29,24,3,0,10,0,0,4,0,0,0,4,NA,NA,3,NA,NA,1,NA,NA,1,3,0,0,0,123,117,0,0,0,55,6,6,0,68,64,53,5,9,7,8,21,27,20,24
49108,2,3,97,126,19,0,44,0,0,19,0,0,0,21,1,5,6,2,3,4,1,2,3,12,1,0,1,478,476,1,1,0,239,2,0,0,239,238,238,18,32,32,54,78,83,61,107
49109,6,4,121,180,15,0,86,0,0,5,0,0,0,47,0,7,8,2,11,19,10,5,9,20,0,0,8,633,625,8,0,0,309,8,0,0,324,321,304,57,60,74,80,104,79,58,102
49110,2,1,72,62,7,0,34,0,0,16,0,0,0,18,NA,NA,8,1,1,8,NA,NA,2,16,0,0,6,364,358,6,0,0,190,6,0,0,174,170,188,13,20,22,29,67,59,59,89
49111,3,0,25,40,4,0,10,0,0,1,0,0,0,5,NA,1,2,NA,NA,2,NA,NA,2,3,1,0,0,126,125,0,1,0,66,1,0,0,60,59,66,4,4,7,14,24,10,30,31
49112,2,0,26,24,0,0,7,0,0,11,0,0,0,7,NA,0,5,NA,NA,2,2,NA,0,4,1,0,0,123,122,0,1,0,68,1,0,0,55,54,68,3,6,9,13,27,16,23,24
49113,2,0,21,62,11,0,31,0,0,2,0,0,0,4,NA,1,2,1,NA,0,1,NA,0,2,0,0,0,169,169,0,0,0,98,0,0,0,71,71,98,0,15,16,11,32,25,27,39
49114,0,4,9,12,0,0,1,0,0,3,0,0,0,2,NA,0,1,NA,NA,1,1,NA,NA,1,0,0,0,42,42,0,0,0,24,0,0,0,18,18,24,2,5,6,3,7,9,2,8
49115,2,0,42,42,8,0,21,0,0,4,0,0,0,10,NA,1,1,1,3,4,NA,1,NA,5,0,0,2,182,180,0,0,0,99,2,0,0,83,82,98,7,13,27,20,22,22,37,28
49116,4,5,79,90,9,0,41,0,0,8,0,0,0,17,0,1,5,NA,4,7,2,NA,3,12,1,0,0,373,372,0,1,0,193,1,0,0,180,179,193,10,25,28,35,62,59,68,81
49117,0,5,104,115,18,0,37,0,0,13,0,0,0,17,0,1,5,NA,3,8,3,0,1,13,1,0,2,457,454,2,1,0,233,3,0,0,224,223,231,20,37,46,41,70,74,78,85
49118,2,0,43,73,5,0,23,0,0,3,0,0,0,12,NA,1,4,1,2,4,1,1,3,6,3,0,2,215,205,1,3,0,116,10,5,0,99,93,112,9,15,19,31,38,25,31,38
49119,2,2,74,29,7,0,22,0,0,0,0,0,0,10,NA,NA,2,1,1,6,NA,NA,NA,8,1,0,11,257,245,11,1,0,139,12,0,0,118,111,134,19,20,19,43,45,32,34,35
49120,0,0,16,17,0,0,2,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,4,56,52,4,0,0,31,4,0,0,25,23,29,0,3,3,2,9,10,8,20
49121,1,6,54,97,18,0,30,0,0,29,0,0,0,19,1,1,5,NA,4,8,1,2,2,13,2,0,7,407,393,7,2,0,221,14,5,0,186,178,215,26,33,50,40,77,51,44,72
49122,7,12,139,133,57,0,128,0,0,33,0,0,0,45,2,6,9,4,9,15,2,4,1,36,3,0,3,967,960,3,3,0,504,7,1,0,463,460,500,160,90,152,192,122,96,54,56
49123,4,1,152,126,9,0,58,0,0,30,0,0,0,24,NA,2,3,1,8,10,0,2,1,19,8,0,0,593,585,0,8,0,308,8,0,0,285,280,305,44,57,61,84,82,81,88,77
49124,2,6,48,53,15,0,29,0,0,16,0,0,0,19,NA,2,5,NA,5,7,3,0,1,14,1,0,2,257,254,2,1,0,145,3,0,0,112,109,145,17,26,30,30,41,48,32,30
49125,11,12,318,200,70,0,185,0,0,74,0,0,0,102,7,14,23,2,25,31,8,8,9,70,7,0,33,1721,1680,32,7,0,872,41,1,0,849,824,856,255,122,259,329,245,155,156,132
49126,1,3,57,54,6,0,23,0,0,8,0,0,0,9,1,1,3,1,3,NA,NA,1,NA,8,0,0,1,284,282,0,0,0,146,2,1,0,138,137,145,17,20,17,40,45,41,37,60
49127,18,36,504,491,104,0,354,0,0,108,0,0,0,164,5,28,34,5,40,52,5,13,7,131,10,1,24,2947,2910,24,10,0,1537,37,2,1,1410,1390,1520,434,256,380,562,512,324,223,128
49128,7,6,136,130,24,0,61,0,0,17,0,0,0,40,3,2,9,1,9,16,7,1,3,26,3,0,6,577,568,6,3,0,290,9,0,0,287,281,287,30,53,50,69,97,79,90,95
49129,4,14,245,138,17,0,68,0,0,50,0,0,0,55,5,6,10,2,12,20,20,3,3,29,4,0,86,976,880,86,4,0,513,96,6,0,463,416,464,88,110,99,141,168,102,102,136
49130,1,4,35,45,8,0,14,0,0,8,0,0,0,8,NA,2,5,NA,1,0,NA,NA,2,6,0,0,1,162,161,1,0,0,82,1,0,0,80,79,82,3,5,13,8,25,35,28,45
49131,1,4,44,60,4,0,31,0,0,5,0,0,0,12,1,2,2,0,0,7,0,1,NA,11,0,0,4,248,244,4,0,0,128,4,0,0,120,117,127,7,26,23,27,49,41,29,40
49132,2,5,61,89,8,0,49,0,0,6,0,0,0,20,3,1,3,1,6,6,NA,1,0,15,1,0,1,341,338,1,1,0,180,3,1,0,161,158,180,22,16,24,54,51,43,68,46
49133,1,3,71,74,15,0,31,0,0,7,0,0,0,12,NA,2,4,1,2,3,3,1,3,5,2,0,7,315,300,6,2,0,169,15,6,0,146,138,162,16,24,18,34,50,39,42,83
49134,1,1,29,40,5,0,13,0,0,10,0,0,0,10,1,1,3,1,1,3,0,1,3,6,0,0,1,172,171,1,0,0,96,1,0,0,76,76,95,9,14,15,20,20,36,19,38
49135,3,2,114,128,24,0,73,0,0,18,0,0,0,28,0,10,7,NA,5,6,1,3,8,14,2,0,2,634,630,2,2,0,329,4,0,0,305,303,327,29,36,59,78,86,100,103,121
49136,5,1,51,98,9,0,49,0,0,0,0,0,0,12,1,0,5,NA,2,4,1,NA,2,9,4,0,14,353,335,14,4,0,172,18,0,0,181,172,163,23,33,35,38,54,39,44,74
49137,0,2,31,59,7,0,17,0,0,4,0,0,0,9,NA,0,2,1,1,5,1,NA,2,5,1,0,4,182,177,4,1,0,104,5,0,0,78,75,102,6,9,22,21,29,19,26,44
49138,2,1,43,62,5,0,26,0,0,2,0,0,0,11,0,3,5,1,NA,2,NA,NA,3,7,0,0,1,219,218,0,0,0,118,1,0,0,101,100,118,7,10,9,18,33,32,36,68
49139,0,0,34,39,4,0,28,0,0,6,0,0,0,5,NA,1,1,NA,NA,3,NA,1,0,4,0,0,2,155,153,2,0,0,85,2,0,0,70,68,85,1,10,6,16,13,32,41,36
49141,1,0,87,57,10,0,26,0,0,8,0,0,0,26,1,3,8,NA,4,10,3,NA,1,21,0,0,0,315,315,0,0,0,159,0,0,0,156,156,159,15,21,25,29,54,52,54,58
49142,0,3,71,49,8,0,15,0,0,14,0,0,0,11,NA,5,2,NA,1,3,1,0,3,7,0,0,0,261,261,0,0,0,134,0,0,0,127,127,134,13,17,27,24,37,58,39,43
49143,1,1,24,57,6,0,22,0,0,7,0,0,0,21,NA,4,5,NA,5,7,1,1,3,16,1,0,9,225,215,9,1,0,112,10,0,0,113,105,110,18,20,21,23,37,34,34,29
49145,1,0,27,52,4,0,23,0,0,3,0,0,0,15,NA,3,5,NA,3,4,2,NA,5,7,2,0,9,237,226,9,2,0,131,11,0,0,106,102,124,16,11,20,23,29,38,52,42
49146,4,2,69,74,5,0,16,0,0,12,0,0,0,11,1,1,1,1,2,5,1,1,NA,9,4,0,0,296,291,0,4,0,150,5,1,0,146,144,147,17,12,30,36,49,51,50,45
49147,1,2,50,51,15,0,39,0,0,6,0,0,0,13,0,1,5,1,2,4,1,1,2,8,9,0,9,266,248,9,9,0,135,18,0,0,131,126,122,17,17,22,25,45,39,46,49
49148,1,4,34,43,2,0,29,0,0,4,0,0,0,19,0,3,6,1,4,5,3,1,NA,13,0,0,1,283,282,1,0,0,132,1,0,0,151,150,132,18,17,21,18,33,32,42,100
49149,1,4,68,114,11,0,57,0,0,11,0,0,0,18,1,4,3,1,1,8,2,NA,0,15,0,0,0,385,375,0,0,0,194,10,10,0,191,189,186,17,36,39,45,77,40,39,77
49150,3,3,33,42,4,0,9,0,0,1,0,0,0,5,NA,NA,2,NA,3,0,1,0,1,3,1,0,1,130,127,1,1,0,56,3,1,0,74,71,56,3,3,8,14,13,17,30,39
49151,3,1,155,118,16,0,58,0,0,34,0,0,0,42,0,3,10,NA,13,16,4,2,2,32,0,0,5,671,664,5,0,0,354,7,2,0,317,313,351,55,48,63,84,136,92,68,100
49152,2,7,74,114,18,0,54,0,0,18,0,0,0,23,2,5,7,NA,2,7,0,5,3,12,7,0,4,530,519,3,7,0,285,11,0,0,245,238,281,38,50,33,70,90,85,56,98
49153,2,3,33,42,5,0,23,0,0,2,0,0,0,6,NA,1,2,NA,NA,3,0,NA,1,4,0,0,3,161,157,2,0,0,83,4,1,0,78,76,81,4,10,9,17,24,30,25,38
49154,0,4,36,9,3,0,6,0,0,5,0,0,0,7,NA,NA,5,NA,NA,2,NA,NA,1,6,0,0,0,113,113,0,0,0,65,0,0,0,48,48,65,3,4,10,10,24,11,26,25
49155,0,1,14,30,7,0,8,0,0,0,0,0,0,4,NA,NA,1,NA,1,2,NA,1,NA,3,2,0,1,87,84,1,2,0,47,3,0,0,40,38,46,3,3,9,10,12,18,16,15
49156,0,5,48,63,4,0,18,0,0,8,0,0,0,8,NA,1,3,NA,1,3,1,0,0,6,0,0,1,232,231,0,0,0,125,1,0,0,107,106,125,2,15,17,26,37,37,46,46
49157,2,3,34,46,13,0,21,0,0,11,0,0,0,12,2,1,5,NA,1,3,NA,1,3,8,0,0,0,195,195,0,0,0,105,0,0,0,90,90,105,3,23,14,23,26,33,37,30
